id_filme;title;data_lanc;budget;revenue;vote_average;vote_count;popularity;id_diretor
227973;The Peanuts Movie;2015-11-05;99000000;246233113;6.5;604;34.308098;71729.0
29193;The Spanish Prisoner;1997-09-08;10000000;13835130;7.1;73;3.091077;1255.0
1734;The Mummy Returns;2001-04-28;98000000;433013274;6.0;2206;41.862983;7775.0
3131;Gangs of New York;2002-12-14;100000000;193772504;7.1;1910;46.160048;1032.0
76758;The Flowers of War;2011-12-15;94000000;95311434;7.1;187;12.516546;607.0
9408;Surf's Up;2007-06-08;85000000;149044513;5.9;601;23.230851;12905.0
9890;The Stepford Wives;2004-06-10;90000000;102000000;5.4;334;19.224754;7908.0
855;Black Hawk Down;2001-12-28;92000000;172989651;7.2;1811;44.455166;578.0
77953;The Campaign;2012-08-09;0;104907746;5.6;578;16.460356;6737.0
18;The Fifth Element;1997-05-07;90000000;263920180;7.3;3885;109.528572;59.0
37786;Sex and the City 2;2010-05-26;100000000;288347692;5.4;426;18.325897;38023.0
10501;The Road to El Dorado;2000-03-31;95000000;76432727;7.0;858;37.054554;27005.0
57800;Ice Age: Continental Drift;2012-06-26;95000000;877244782;6.2;2672;65.229868;71729.0
150689;Cinderella;2015-03-12;95000000;543514353;6.7;2374;101.187052;11181.0
7980;The Lovely Bones;2009-12-26;65000000;93525586;6.6;1065;29.257137;108.0
12;Finding Nemo;2003-05-30;94000000;940335536;7.6;6122;85.688789;7.0
122;The Lord of the Rings: The Return of the King;2003-12-01;94000000;1118888979;8.1;8064;123.630332;108.0
121;The Lord of the Rings: The Two Towers;2002-12-18;79000000;926287400;8.0;7487;106.914973;108.0
68737;Seventh Son;2014-12-12;95000000;114178613;5.2;957;63.628459;130938.0
1995;Lara Croft: Tomb Raider;2001-06-11;115000000;274703340;5.7;2192;41.498631;12786.0
157353;Transcendence;2014-04-16;100000000;103039258;5.9;2295;58.991388;559.0
331;Jurassic Park III;2001-07-18;93000000;368780809;5.7;2077;1.859364;4945.0
61791;Rise of the Planet of the Apes;2011-08-03;93000000;482860185;7.0;4347;138.433168;77357.0
8204;The Spiderwick Chronicles;2008-02-14;90000000;162839667;6.3;572;21.436682;54050.0
47964;A Good Day to Die Hard;2013-02-06;92000000;304654182;5.2;3493;65.402595;12028.0
10733;The Alamo;2004-04-07;145000000;25819961;5.8;106;10.660441;54040.0
9806;The Incredibles;2004-11-05;92000000;631442092;7.4;5152;77.817571;7087.0
1408;Cutthroat Island;1995-12-22;98000000;10017322;5.7;136;7.029308;16938.0
32657;Percy Jackson & the Olympians: The Lightning Thief;2010-02-01;95000000;226497209;6.0;2010;61.121717;10965.0
607;Men in Black;1997-07-02;90000000;589390539;6.9;4412;104.121555;5174.0
863;Toy Story 2;1999-10-30;90000000;497366869;7.3;3806;73.575118;7879.0
44048;Unstoppable;2010-11-04;100000000;167805466;6.3;1165;37.698465;893.0
5175;Rush Hour 2;2001-08-03;90000000;347325802;6.4;1054;35.814765;11091.0
2655;What Lies Beneath;2000-07-21;100000000;155464351;6.3;488;15.835672;24.0
22794;Cloudy with a Chance of Meatballs;2009-09-17;100000000;242988466;6.5;1747;46.781182;107446.0
8355;Ice Age: Dawn of the Dinosaurs;2009-06-29;90000000;886686817;6.5;2271;69.457898;5714.0
116745;The Secret Life of Walter Mitty;2013-12-18;90000000;188133322;7.0;3144;43.348022;7399.0
4327;Charlie's Angels;2000-11-02;92000000;264105545;5.6;1232;40.20395;36425.0
1422;The Departed;2006-10-05;90000000;289847354;7.9;4339;63.429157;1032.0
10674;Mulan;1998-06-18;90000000;304320254;7.6;2008;67.427755;66190.0
7446;Tropic Thunder;2008-08-09;92000000;188072649;6.5;1667;43.192048;7399.0
65754;The Girl with the Dragon Tattoo;2011-12-14;90000000;232617430;7.2;2434;47.651083;7467.0
1572;Die Hard: With a Vengeance;1995-05-19;90000000;366101666;6.9;2066;51.881077;1090.0
10528;Sherlock Holmes;2009-12-23;90000000;524028679;7.0;5766;57.834787;956.0
271969;Ben-Hur;2016-08-17;100000000;94061311;5.3;621;29.608322;23430.0
10865;Atlantis: The Lost Empire;2001-06-02;120000000;186053725;6.7;1224;51.548589;62047.0
258509;Alvin and the Chipmunks: The Road Chip;2015-12-17;0;233755553;5.8;428;27.867368;68573.0
2253;Valkyrie;2008-12-25;75000000;200276000;6.7;1173;38.832842;9032.0
10661;You Don't Mess with the Zohan;2008-06-05;90000000;201596308;5.5;1048;40.597344;17494.0
257344;Pixels;2015-07-16;88000000;243637091;5.6;2513;140.849495;10965.0
644;A.I. Artificial Intelligence;2001-06-29;100000000;235926552;6.8;1974;34.035114;488.0
10756;The Haunted Mansion;2003-11-25;90000000;182290266;5.2;466;16.302378;18898.0
686;Contact;1997-07-11;90000000;171120329;7.2;1308;55.249434;24.0
9383;Hollow Man;2000-08-04;95000000;190213455;5.6;634;28.200874;10491.0
179;The Interpreter;2005-04-08;80000000;162944923;6.2;392;18.69984;2226.0
76285;Percy Jackson: Sea of Monsters;2013-08-07;90000000;174578751;5.9;1648;40.262261;109857.0
1996;Lara Croft Tomb Raider: The Cradle of Life;2003-07-21;95000000;156505388;5.5;1418;56.811056;2209.0
291805;Now You See Me 2;2016-06-02;90000000;334901337;6.7;3235;51.535701;54507.0
10003;The Saint;1997-04-03;68000000;118063304;5.9;302;20.913852;13015.0
1535;Spy Game;2001-11-18;92000000;143049560;6.8;579;27.166757;893.0
2067;Mission to Mars;2000-03-10;90000000;60874615;5.7;369;16.058284;1150.0
46195;Rio;2011-04-03;90000000;484635760;6.5;2166;46.200042;5714.0
2277;Bicentennial Man;1999-12-17;100000000;93700000;6.9;963;24.939295;10965.0
10357;Volcano;1997-04-25;90000000;0;5.2;376;19.836124;8843.0
4477;The Devil's Own;1997-03-12;90000000;140807547;5.9;290;15.350451;6349.0
8665;K-19: The Widowmaker;2002-07-19;100000000;35168966;6.1;264;15.625949;14392.0
9387;Conan the Barbarian;1982-04-02;20000000;79114085;6.6;650;31.802807;8328.0
921;Cinderella Man;2005-06-02;88000000;108539911;7.3;616;24.100863;6159.0
49852;The Nutcracker: The Untold Story;2010-11-24;90000000;16178959;5.4;50;3.593349;58728.0
4464;Seabiscuit;2003-07-22;87000000;148336445;6.7;216;14.824166;23964.0
664;Twister;1996-05-10;92000000;494471524;6.1;950;32.079995;2209.0
8358;Cast Away;2000-12-22;90000000;429632142;7.5;3218;57.739713;24.0
9836;Happy Feet;2006-11-16;100000000;384335608;5.9;1410;37.272385;20629.0
2502;The Bourne Supremacy;2004-07-23;75000000;288500217;7.2;2825;53.213931;25598.0
9772;Air Force One;1997-07-25;85000000;315156409;6.2;840;36.38795;5231.0
161;Ocean's Eleven;2001-12-07;85000000;450717150;7.2;3783;60.929352;1884.0
52451;The Three Musketeers;2011-08-31;75000000;132274484;5.6;924;36.605246;4014.0
76492;Hotel Transylvania;2012-09-20;85000000;358375603;6.8;2566;56.257411;185438.0
4523;Enchanted;2007-11-20;85000000;340487652;6.6;1449;29.21998;15775.0
59961;Safe House;2012-02-09;85000000;208076205;6.3;1345;34.773106;125738.0
10481;102 Dalmatians;2000-10-07;85000000;183611771;5.1;313;9.895061;15775.0
59108;Tower Heist;2011-11-02;75000000;152930623;5.8;932;36.743324;11091.0
1581;The Holiday;2006-12-08;85000000;194168700;6.7;1225;44.967453;17698.0
9798;Enemy of the State;1998-11-20;90000000;250649836;6.7;1240;41.207568;893.0
22897;It's Complicated;2009-12-23;85000000;219103655;6.2;360;16.479851;17698.0
298;Ocean's Thirteen;2007-06-07;85000000;311312624;6.5;1999;42.069993;1884.0
7484;Open Season;2006-09-29;85000000;197309027;6.1;656;26.61951;7881.0
157350;Divergent;2014-03-14;85000000;288747895;6.9;4663;80.316463;17329.0
853;Enemy at the Gates;2001-03-13;68000000;96976270;7.2;999;41.273567;2352.0
10159;The Rundown;2003-09-26;85000000;80916492;6.4;514;24.107835;36602.0
9593;Last Action Hero;1993-06-18;85000000;137298489;6.1;712;32.044191;1090.0
1904;Memoirs of a Geisha;2005-12-06;85000000;162242962;7.3;652;16.595874;17633.0
9615;The Fast and the Furious: Tokyo Drift;2006-06-03;85000000;158468292;6.1;1705;8.282876;58189.0
51052;Arthur Christmas;2011-02-22;0;0;6.7;333;19.83683;66191.0
297;Meet Joe Black;1998-11-12;90000000;142940100;6.9;1147;36.069611;769.0
9884;Collateral Damage;2002-02-06;85000000;78382433;5.5;427;18.827753;12989.0
16858;All That Jazz;1979-12-20;0;37823676;7.3;85;5.159407;66777.0
62764;Mirror Mirror;2012-03-15;85000000;183018522;5.5;1114;48.126297;56512.0
22538;Scott Pilgrim vs. the World;2010-07-27;60000000;47664559;7.2;2126;38.885195;11090.0
9341;The Core;2003-03-28;60000000;74208267;5.4;516;29.211255;15148.0
12107;Nutty Professor II: The Klumps;2000-07-27;84000000;123307945;4.7;332;17.783361;13426.0
9637;Scooby-Doo;2002-06-14;84000000;275650703;5.4;820;31.435539;1215.0
49049;Dredd;2012-09-07;50000000;41037742;6.6;1940;57.673932;43141.0
9339;Click;2006-06-22;82500000;237681299;6.0;2104;41.176631;57370.0
16281;Creepshow;1982-11-12;8000000;21028755;6.7;226;13.661289;14999.0
39691;Cats & Dogs 2 : The Revenge of Kitty Galore;2010-07-30;85000000;112483764;4.9;119;11.77398;132876.0
8247;Jumper;2008-02-10;85000000;222231186;5.9;1799;21.218;11694.0
11253;Hellboy II: The Golden Army;2008-07-11;85000000;160388063;6.5;1527;58.57976;10828.0
1949;Zodiac;2007-03-02;65000000;84785914;7.3;2023;51.970905;7467.0
8452;The 6th Day;2000-11-17;82000000;96085477;5.7;595;18.447479;1724.0
310;Bruce Almighty;2003-05-23;80000000;484572835;6.4;3012;109.684788;4499.0
27578;The Expendables;2010-08-03;80000000;274470394;6.0;2926;77.580661;16483.0
954;Mission: Impossible;1996-05-22;80000000;457696359;6.7;2631;75.290998;1150.0
70160;The Hunger Games;2012-03-12;75000000;691210692;6.9;9455;68.550698;23964.0
45243;The Hangover Part II;2011-05-25;80000000;254455986;6.2;3739;58.040149;57130.0
364;Batman Returns;1992-06-19;80000000;280000000;6.6;1673;59.113174;510.0
7518;Over the Hedge;2006-04-22;80000000;343397247;6.3;1074;36.32705;52845.0
11544;Lilo & Stitch;2002-06-21;80000000;145771527;7.1;1314;55.659988;66193.0
9986;Charlotte's Web;2006-12-15;85000000;144000000;5.8;288;14.132583;17046.0
8656;Deep Impact;1998-05-08;75000000;140464664;5.9;855;34.070054;51984.0
146216;RED 2;2013-07-18;84000000;0;6.4;1526;44.34333;15002.0
9291;The Longest Yard;2005-05-19;82000000;190320568;6.2;785;26.065735;13426.0
55301;Alvin and the Chipmunks: Chipwrecked;2011-12-14;75000000;342695435;5.4;484;23.473004;64151.0
109418;Grown Ups 2;2013-07-11;80000000;246984278;5.8;1155;45.589568;17494.0
11665;Get Smart;2008-06-19;80000000;230685453;6.0;1051;23.496054;13426.0
6964;Something's Gotta Give;2003-12-12;80000000;266728738;6.3;410;16.939441;17698.0
11324;Shutter Island;2010-02-18;80000000;294804195;7.8;6336;81.914696;1032.0
12193;Four Christmases;2008-11-26;80000000;163733697;5.3;331;19.500893;71600.0
9928;Robots;2005-03-10;75000000;260696994;6.0;1333;29.558157;5713.0
754;Face/Off;1997-06-27;80000000;245676146;6.8;1583;46.075037;11401.0
10202;Bedtime Stories;2008-12-24;80000000;212874442;5.9;901;23.531721;20739.0
4147;Road to Perdition;2002-07-12;80000000;181001478;7.3;1077;49.078546;39.0
50546;Just Go with It;2011-02-10;80000000;214918407;6.3;1543;37.02665;17494.0
1701;Con Air;1997-06-01;75000000;224012234;6.5;1270;45.154631;12786.0
13027;Eagle Eye;2008-09-25;80000000;178066569;6.3;1018;46.887983;40256.0
2289;Cold Mountain;2003-12-24;79000000;173013509;6.7;533;24.598479;2239.0
20504;The Book of Eli;2010-01-14;80000000;157107755;6.6;2164;32.363538;11447.0
9574;Flubber;1997-11-26;80000000;177977226;5.3;695;11.50396;56911.0
11618;The Haunting;1999-07-23;80000000;91188905;5.2;369;19.375768;2209.0
2300;Space Jam;1996-11-15;80000000;250200000;6.5;1288;36.125715;23677.0
12096;The Pink Panther;2006-01-18;0;0;5.6;550;25.450534;17825.0
10200;The Day the Earth Stood Still;2008-12-10;80000000;233093859;5.2;1043;41.890722;55499.0
8834;Conspiracy Theory;1997-08-07;75000000;136982834;6.5;431;22.179658;7187.0
228150;Fury;2014-10-15;68000000;211817906;7.4;3946;139.575085;19769.0
6068;Six Days Seven Nights;1998-06-12;70000000;164000000;5.6;332;18.264635;8858.0
41515;Yogi Bear;2010-12-11;80000000;201584141;5.2;220;11.187696;9622.0
9023;Spirit: Stallion of the Cimarron;2002-05-24;80000000;122563539;7.4;831;41.670544;12079.0
38317;Zookeeper;2011-07-06;80000000;169852759;5.3;498;27.46264;57370.0
2157;Lost in Space;1998-04-03;80000000;136159423;5.0;388;17.455024;2042.0
14462;The Manchurian Candidate;2004-07-30;80000000;96105964;6.2;393;21.394281;16294.0
161795;Déjà Vu;1998-04-22;0;0;8.0;1;0.605645;117075.0
159824;Hotel Transylvania 2;2015-09-21;80000000;473226958;6.7;1497;61.692197;185438.0
49948;Fantasia 2000;1999-12-17;80000000;90874570;7.0;292;14.530946;5690.0
2135;The Time Machine;2002-03-04;80000000;123729176;5.8;631;25.978555;21879.0
9822;Mighty Joe Young;1998-12-25;90000000;0;5.9;208;6.643778;33485.0
9705;Swordfish;2001-06-07;102000000;147080413;6.1;932;36.788745;58498.0
1656;The Legend of Zorro;2005-10-24;75000000;142400065;5.9;893;31.054334;10702.0
12159;What Dreams May Come;1998-10-02;85000000;71485043;6.8;577;21.891078;9198.0
9678;Little Nicky;2000-11-10;85000000;0;5.2;438;18.335992;32593.0
4442;The Brothers Grimm;2005-08-26;88000000;105316267;5.6;818;40.138009;280.0
75;Mars Attacks!;1996-12-12;70000000;101371017;6.1;1509;44.090535;510.0
330770;Evolution;2015-09-14;0;0;6.4;47;3.300061;17627.0
9433;The Edge;1997-09-06;0;43312294;6.7;349;20.632673;7256.0
19959;Surrogates;2009-09-24;80000000;122444772;5.9;1195;36.664991;7213.0
11973;Thirteen Days;2000-12-24;80000000;34566746;6.9;189;18.26121;21370.0
11228;Daylight;1996-12-06;80000000;159212469;5.8;378;16.681269;18878.0
77951;Walking With Dinosaurs;2013-12-18;80000000;126546518;5.2;133;10.088006;66191.0
5491;Battlefield Earth;2000-05-10;44000000;21400000;3.0;255;7.89147;5058.0
10715;Looney Tunes: Back in Action;2003-11-14;80000000;68514844;5.6;297;16.715631;4600.0
10197;Nine;2009-12-03;80000000;53825515;5.1;165;9.357734;17633.0
9562;Timeline;2003-11-26;80000000;19480739;5.4;318;11.22268;7187.0
9922;The Postman;1997-12-25;80000000;17626234;6.1;299;14.564667;1269.0
9447;Babe: Pig in the City;1998-11-25;90000000;69131860;5.2;305;11.356079;20629.0
274854;The Last Witch Hunter;2015-10-21;90000000;146936910;5.7;1316;52.612025;52609.0
8870;Red Planet;2000-11-10;80000000;33463969;5.4;267;13.800656;56154.0
9992;Arthur and the Invisibles;2006-12-13;86000000;107944236;6.0;639;27.097932;59.0
36970;Oceans;2009-10-17;0;19406406;7.3;111;10.706613;20030.0
10077;A Sound of Thunder;2005-05-15;80000000;5989640;4.8;111;7.342892;37710.0
76649;Pompeii;2014-02-18;130000000;117831631;5.2;1267;50.561849;4014.0
293644;Top Cat Begins;2015-10-30;8000000;0;5.3;9;0.719996;1172908.0
453;A Beautiful Mind;2001-12-11;60000000;313542341;7.7;3009;59.248437;6159.0
8587;The Lion King;1994-06-23;45000000;788241776;8.0;5376;90.457886;15812.0
72545;Journey 2: The Mysterious Island;2012-01-19;79000000;355692760;5.8;1030;40.723459;132876.0
109451;Cloudy with a Chance of Meatballs 2;2013-09-26;78000000;248384621;6.4;915;41.247402;12095.0
9533;Red Dragon;2002-09-29;78000000;209196298;6.7;1115;10.083905;11091.0
2023;Hidalgo;2004-03-05;100000000;108103450;6.5;318;16.759252;4945.0
71880;Jack and Jill;2011-11-11;79000000;149673788;4.1;604;22.132418;17494.0
584;2 Fast 2 Furious;2003-06-05;76000000;236350661;6.2;2028;10.520961;6482.0
309809;The Little Prince;2015-07-29;64000000;97571250;7.6;756;35.384423;57741.0
4858;The Invasion;2007-08-17;80000000;15071514;5.7;359;15.673154;7832.0
17711;The Adventures of Rocky & Bullwinkle;2000-06-30;76000000;35134820;3.9;87;8.981427;588701.0
328111;The Secret Life of Pets;2016-06-18;75000000;875958308;5.9;3462;31.482872;124748.0
8698;The League of Extraordinary Gentlemen;2003-07-11;78000000;179265204;5.7;1155;47.436675;10808.0
93456;Despicable Me 2;2013-06-25;76000000;970761885;7.0;4637;136.886704;124747.0
602;Independence Day;1996-06-25;75000000;816969268;6.7;3260;60.442593;6046.0
330;The Lost World: Jurassic Park;1997-05-23;73000000;229074524;6.2;2487;2.502487;488.0
953;Madagascar;2005-05-25;75000000;532680671;6.6;3237;48.110909;18863.0
9693;Children of Men;2006-09-22;76000000;69959751;7.4;2071;35.387874;11218.0
36657;X-Men;2000-07-13;75000000;296339527;6.8;4097;4.66891;9032.0
8909;Wanted;2008-06-19;75000000;258270008;6.4;2528;73.82289;23430.0
9802;The Rock;1996-06-06;75000000;335062621;6.9;1456;51.469576;865.0
950;Ice Age: The Meltdown;2006-03-23;80000000;660940780;6.5;2951;85.115058;5714.0
1824;50 First Dates;2004-02-13;75000000;196482882;6.6;2105;61.437586;13426.0
2976;Hairspray;2007-07-13;50000000;90450008;6.5;709;31.160542;20739.0
11026;Exorcist: The Beginning;2004-08-20;80000000;78000586;4.7;183;15.761384;16938.0
332;Inspector Gadget;1999-07-23;75000000;0;4.3;318;17.561955;4759.0
75656;Now You See Me;2013-05-29;75000000;117698894;7.3;5487;71.124686;18865.0
38365;Grown Ups;2010-06-24;80000000;271430189;6.0;1705;38.864027;17494.0
594;The Terminal;2004-06-17;60000000;219417255;7.0;1910;57.753914;488.0
15189;Hotel for Dogs;2009-01-16;35000000;73034460;5.7;202;13.25753;109857.0
11678;Vertical Limit;2000-12-08;75000000;215663859;5.9;283;13.318744;10702.0
6538;Charlie Wilson's War;2007-12-19;75000000;119000410;6.5;338;18.70031;5342.0
10555;Shark Tale;2004-09-20;75000000;367275019;5.8;1557;47.094369;12058.0
1125;Dreamgirls;2006-12-25;70000000;154937680;6.6;284;14.486311;15557.0
4551;Be Cool;2005-03-04;53000000;95226116;5.4;292;18.61472;37932.0
612;Munich;2005-12-22;70000000;130358911;6.9;696;29.035222;488.0
9567;Tears of the Sun;2003-03-07;70000000;85632458;6.4;573;27.055085;20907.0
37821;Killers;2010-06-04;75000000;98159963;5.7;772;23.004607;36797.0
203801;The Man from U.N.C.L.E.;2015-08-13;75000000;108145109;7.1;2265;48.744209;956.0
2539;Spanglish;2004-12-17;80000000;55041367;5.8;369;14.209329;3388.0
9297;Monster House;2006-07-21;75000000;140175006;6.3;874;36.368839;57193.0
3172;Bandits;2001-10-12;75000000;67631903;6.2;302;24.353302;8246.0
6520;First Knight;1995-07-07;55000000;127600435;5.9;311;19.143321;3415.0
1439;Anna and the King;1999-12-16;75000000;0;6.4;197;13.327372;17167.0
37958;Immortals;2011-11-10;75000000;226904017;5.7;880;37.917002;56512.0
2026;Hostage;2005-03-09;52000000;77944725;6.2;512;23.663713;1011158.0
7450;Titan A.E.;2000-06-16;75000000;36754634;6.3;313;14.44381;12881.0
11375;Hollywood Homicide;2003-06-09;75000000;51142659;5.0;166;10.605084;4037.0
9425;Soldier;1998-10-23;75000000;14567883;6.1;221;11.873856;4014.0
25769;Carriers;2009-09-04;0;5802422;5.8;282;12.708963;94220.0
23685;Monkeybone;2001-02-23;75000000;5409517;4.3;78;8.098369;57646.0
11866;Flight of the Phoenix;2004-12-17;45000000;21009180;5.7;276;20.374308;12028.0
9741;Unbreakable;2000-11-13;75000000;248118121;6.9;1946;42.006908;11614.0
211672;Minions;2015-06-17;74000000;1156730962;6.4;4571;875.581305;8023.0
23629;Sucker Punch;2011-03-24;82000000;89792502;5.9;1623;39.127082;15217.0
8688;Snake Eyes;1998-08-07;73000000;103891409;5.8;327;20.790703;1150.0
10153;Sphere;1998-02-13;75000000;13100000;5.8;476;18.65988;8246.0
153518;The Angry Birds Movie;2016-05-11;73000000;349779543;5.9;1022;45.720894;52701.0
8676;Fool's Gold;2008-02-07;70000000;111231041;5.4;444;21.789615;17167.0
20829;Funny People;2009-07-31;75000000;61458982;5.7;390;20.199057;41039.0
4349;The Kingdom;2007-08-22;70000000;86658558;6.5;513;26.123705;36602.0
9718;Talladega Nights: The Ballad of Ricky Bobby;2006-08-04;72500000;162966177;6.2;491;12.599836;55710.0
10808;Dr. Dolittle 2;2001-06-22;70000000;176104344;4.9;410;13.543053;52112.0
197;Braveheart;1995-05-24;72000000;210000000;7.7;3336;60.722162;2461.0
25;Jarhead;2005-11-04;72000000;96889998;6.6;765;32.227223;39.0
35;The Simpsons Movie;2007-07-25;75000000;527068851;6.9;2264;46.875375;197.0
11086;The Majestic;2001-12-21;72000000;37317558;6.6;188;11.215702;4027.0
10477;Driven;2001-04-27;94000000;54744738;4.5;179;8.468586;16938.0
1997;Two Brothers;2004-04-07;74500000;62172050;6.9;180;8.884318;2352.0
6947;The Village;2004-07-30;60000000;256697520;6.2;1071;27.491891;11614.0
3050;Doctor Dolittle;1998-06-22;71000000;294456605;5.4;686;21.462935;31024.0
